epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
0,1.7188493081501552,0.30178571428571427,0.2974844420365898,1.1411369111273553,0.6033966033966034,0.39790218678435213
1,1.3056522137778146,0.51,0.4997800900709706,1.1186739109851025,0.6063936063936064,0.44307858129661
2,1.160976766177586,0.5696428571428571,0.5560988412365316,1.2045374628785368,0.5614385614385614,0.40180709658445884
3,1.0353366565704345,0.6132142857142857,0.6036033070066408,1.3538135660516395,0.5354645354645354,0.3563368568069709
4,1.0621784380504062,0.5992857142857143,0.5940342654070875,0.9641738940666724,0.6073926073926074,0.499234791547849
5,1.014757125037057,0.6153571428571428,0.612739174597407,1.371326697337163,0.4975024975024975,0.5021034214244875
6,0.9443122363090515,0.6539285714285714,0.6497264858209115,1.1815096766322286,0.5814185814185814,0.4369712737357821
7,0.9102041091237749,0.6617857142857143,0.6551659237329667,1.1061796391760552,0.6103896103896104,0.47459607336434584
8,0.8540545211519514,0.6860714285714286,0.6839882618226651,1.1793988007646459,0.5524475524475524,0.4759225859297652
9,0.852186210496085,0.6803571428571429,0.6777487428461196,1.1417501958814653,0.5344655344655345,0.4953156496763323
10,0.8655536760602679,0.6857142857142857,0.6826290147771265,1.0540584485371272,0.6073926073926074,0.5314353995700417
11,0.80948089327131,0.7025,0.700048909262498,1.0279655763200233,0.5874125874125874,0.5483083298973493
12,0.8085765515054976,0.7121428571428572,0.7096905223649491,0.8474515803924927,0.7022977022977023,0.5520664089644673
13,0.782856672491346,0.7096428571428571,0.7064975974245654,0.8816557163958783,0.6613386613386614,0.5751881729928451
14,0.778794777733939,0.7182142857142857,0.7166946071558681,1.0114796096152001,0.6423576423576424,0.49681141394715167
15,0.7719270896911621,0.7217857142857143,0.7199104814796506,1.0209912911995307,0.6073926073926074,0.5496814954924634
16,0.7586752915382385,0.7253571428571428,0.7226677801361936,0.8909463537084711,0.7132867132867133,0.4996924006007538
17,0.7433908356939043,0.7271428571428571,0.7248425159386668,0.866356075345934,0.6703296703296703,0.5833583557457919
18,0.7501328350816454,0.7317857142857143,0.7306102698704299,1.021991034845015,0.6213786213786214,0.5211169509755205
19,0.712014627456665,0.7396428571428572,0.7377145501493906,0.8833605679836902,0.6903096903096904,0.5231990422041753
20,0.7071559051104954,0.7375,0.7352224375981989,0.8729093184361567,0.6843156843156843,0.5752195128423423
21,0.7242761264528547,0.7428571428571429,0.7404225087241783,0.9075067424393082,0.6623376623376623,0.5825557182176249
22,0.7091497254371643,0.7346428571428572,0.7331761946875531,1.2552834752199056,0.5594405594405595,0.46508896756212936
23,0.6918493795394898,0.7378571428571429,0.7360284157424687,0.8405969976545213,0.6933066933066933,0.5642792058262086
24,0.6678607593263899,0.7535714285714286,0.7520140383885355,1.22780628614016,0.5954045954045954,0.504118396551749
25,0.693309440272195,0.7325,0.729791904423658,1.0253742443812597,0.5844155844155844,0.5413973365286654
26,0.703665440423148,0.7435714285714285,0.7420589448087868,1.1423413475433906,0.5884115884115884,0.437788670856516
