epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
0,1.7248086956569126,0.3142857142857143,0.31108441456616565,4.652196167232273,0.09090909090909091,0.10444188082691039
1,1.5474538796288626,0.4039285714285714,0.40120095844349113,1.5681431367323473,0.4165834165834166,0.26890182966592197
2,1.4412049130031042,0.45821428571428574,0.4554742140280076,1.2890114174498901,0.5564435564435565,0.36177324012640844
3,1.3683975137983049,0.48035714285714287,0.47889087069286757,2.2151533921996314,0.30569430569430567,0.22541444116375584
4,1.2892692920139859,0.5235714285714286,0.5210073263803451,2.1475063487366364,0.33766233766233766,0.22173408165101743
5,1.2697060210364206,0.5257142857142857,0.5219622619549272,1.191153831891604,0.5784215784215784,0.37029339009415885
6,1.1928379586764744,0.5560714285714285,0.5525146390831028,0.8569144045675432,0.6833166833166833,0.4710502161487317
7,1.1506428480148316,0.5842857142857143,0.5803310383288602,1.2437829344899027,0.5844155844155844,0.4693341290707905
8,1.1524830150604248,0.5728571428571428,0.5695769476320389,1.1574949422678151,0.6053946053946054,0.42483544867316886
9,1.1150787217276437,0.5842857142857143,0.580627786706793,1.2439265193996372,0.5824175824175825,0.45808418962083114
10,1.0793578495298113,0.5989285714285715,0.5954810799974283,1.1664040742458759,0.5984015984015985,0.45345994202757794
11,1.0359375749315534,0.6196428571428572,0.616296259729065,1.1885785185969198,0.5594405594405595,0.416609079457763
12,1.0283115376744951,0.6221428571428571,0.6193462889309946,1.282420293672697,0.5404595404595405,0.4534400977575142
13,0.9770078945159912,0.6414285714285715,0.636916651629701,0.872646148150022,0.6783216783216783,0.5336051494782812
14,0.9717369072777884,0.6360714285714286,0.6336806342952582,0.9784420258277184,0.6493506493506493,0.5071722394085895
15,0.947016521181379,0.6435714285714286,0.6414270643765361,1.155208227696357,0.5574425574425574,0.4581685970357162
16,0.9229752670015607,0.6517857142857143,0.648178156955069,1.019598164639392,0.6053946053946054,0.4712167049501893
