epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
0,1.9404183523995535,0.25392857142857145,0.25363677067612356,1.5235772124537221,0.38461538461538464,0.25117991769607295
1,1.6713547216142928,0.33714285714285713,0.33832743702704926,1.5985193945668437,0.4015984015984016,0.21584640387439444
2,1.6144220072882516,0.38357142857142856,0.3830174784178138,1.7822081575860511,0.3676323676323676,0.2706516704324269
3,1.5457839155197144,0.405,0.40098368676540896,1.3699689544997848,0.4795204795204795,0.3141233486719173
4,1.5082342093331473,0.41785714285714287,0.41541728121214117,1.3336923558276135,0.4795204795204795,0.347403965228278
5,1.4701995168413435,0.41892857142857143,0.4174990434232298,1.356009536927992,0.4925074925074925,0.34042303819722725
6,1.433451897757394,0.44107142857142856,0.43757538878529506,1.4532273439736991,0.45754245754245754,0.3068371548068198
7,1.388871112551008,0.4632142857142857,0.4604704216101198,1.6450222593682868,0.32167832167832167,0.22363608637075
8,1.3821721049717495,0.4657142857142857,0.4626324957614522,1.2858893649799603,0.5044955044955045,0.3046102127411688
9,1.3456290456226894,0.4853571428571429,0.4822316489850585,1.8409227136369948,0.2957042957042957,0.26206453673369384
10,1.3263105644498552,0.5007142857142857,0.4973728525401246,0.867782676136577,0.6823176823176823,0.45798164000379565
11,1.2948830815723964,0.5003571428571428,0.49929252811236474,1.183558745460434,0.5684315684315684,0.4130380320308043
12,1.2484767150878906,0.5217857142857143,0.5181632723654043,1.3141536267249139,0.5064935064935064,0.32830954593659467
13,1.2172502538136074,0.53,0.5275676701271685,1.0302886599665517,0.5934065934065934,0.44963747273935495
14,1.2067961045673916,0.5403571428571429,0.5373843849220723,1.4119625589349767,0.5044955044955045,0.35747857733235844
15,1.1674607699257986,0.5603571428571429,0.5574003809929059,1.108808131246538,0.6173826173826173,0.4416326637344547
16,1.1655890662329538,0.5617857142857143,0.5595278270315263,0.9905210844167581,0.6353646353646354,0.4864804981895613
17,1.1381556143079485,0.5721428571428572,0.5698398329595273,1.1890782014235155,0.5404595404595405,0.3844574846584985
18,1.1122276020050048,0.5760714285714286,0.5743918339930785,1.246892391861259,0.5154845154845155,0.38962004482736495
19,1.101781440462385,0.5860714285714286,0.5840873037235836,1.021235611293461,0.6003996003996004,0.4622295849740069
20,1.0778314134052822,0.5889285714285715,0.5858587099116518,0.996674874326685,0.6473526473526473,0.440897041374329
