epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
0,1.9475303547722953,0.12892857142857142,0.11041846122605171,1.941348401221124,0.23476523476523475,0.0830025964318886
1,1.9380540009907314,0.1625,0.1405066460523567,1.9156587298933443,0.22277722277722278,0.10968228440777571
2,1.9117895562308176,0.19892857142857143,0.18563825159914213,1.6446379127797786,0.43756243756243757,0.20809890950132276
3,1.7827112320491245,0.2714285714285714,0.26697336582852277,1.4207602314182095,0.45854145854145856,0.23185408706777316
4,1.7242253310339792,0.31107142857142855,0.30474139683074913,1.3228794406582187,0.46553446553446554,0.24982761722337937
5,1.713620857511248,0.2935714285714286,0.2877273611566835,1.3218915579202293,0.45854145854145856,0.27882500951228206
6,1.6999809810093471,0.3082142857142857,0.3013336013291243,1.4483002869637458,0.42157842157842157,0.2296315147374295
7,1.672566455432347,0.32285714285714284,0.3174544640676417,1.41507719375275,0.42657342657342656,0.23636911619418832
8,1.6666377993992396,0.32142857142857145,0.31745025295268137,1.3723551092090664,0.44155844155844154,0.2731398671054569
9,1.65890339919499,0.3289285714285714,0.3259493857399463,1.4586196231556225,0.41858141858141856,0.2525915686923174
10,1.6447109372275217,0.32321428571428573,0.3183028909336198,1.4286224310929243,0.42157842157842157,0.27255542212146494
11,1.6394653170449394,0.3414285714285714,0.3365824441835969,1.4801783934458868,0.4085914085914086,0.26949676626821156
12,1.6423480422156198,0.3375,0.3327313005780631,1.4336209515115241,0.4305694305694306,0.281465841229352
13,1.6274146366119384,0.3414285714285714,0.33508938348569456,1.459800406769439,0.3936063936063936,0.2278996526964394
14,1.6097963244574411,0.3610714285714286,0.35531074663852513,1.3984488949075446,0.4325674325674326,0.28547922156336186
