epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
0,2.021303299495152,0.19642857142857142,0.1963668534461703,1.5697011109236831,0.45254745254745254,0.26749828045849766
1,1.7969899327414376,0.28785714285714287,0.2873906616889768,1.6946994681934735,0.37362637362637363,0.2614767617140492
2,1.716545993941171,0.31785714285714284,0.3173362322820971,1.4795951287110487,0.43756243756243757,0.2543224843882127
3,1.6414915187018257,0.35678571428571426,0.3553449838291413,1.600105584799112,0.36663336663336665,0.2801351332659964
4,1.602882661138262,0.37107142857142855,0.36862308253293713,2.223927791540201,0.3016983016983017,0.20867691023905913
5,1.6451244286128452,0.35035714285714287,0.34625256450878383,1.3782708504340508,0.46253746253746253,0.3040689794240013
6,1.5832884693145752,0.3717857142857143,0.36725545547508354,1.3811911598190323,0.47352647352647353,0.2997046010737784
7,1.543360207421439,0.39107142857142857,0.3878706775299706,1.1806098809847227,0.5354645354645354,0.38544463527255113
8,1.5386954559598651,0.4,0.3960441584216577,1.1035689133387823,0.6033966033966034,0.36199726266649257
9,1.493144405909947,0.4207142857142857,0.4170092842730137,1.5091388227937224,0.44555444555444557,0.31583953153209265
10,1.4609631722314018,0.435,0.43185835323305827,1.3593155344525774,0.4915084915084915,0.3526382314224947
11,1.4606144639423915,0.4442857142857143,0.4392956010452966,1.8200854895474552,0.27472527472527475,0.24175317444176422
12,1.394844421659197,0.4575,0.4526676839552172,1.4697234199478195,0.4775224775224775,0.3256396759883737
13,1.399515037536621,0.4717857142857143,0.46846053294381707,0.9130737131292169,0.6853146853146853,0.4279905409420602
14,1.394078415461949,0.4682142857142857,0.4644699453729989,1.4203380366543552,0.43756243756243757,0.3451432297654709
15,1.3830179473331996,0.4635714285714286,0.45992645780901503,1.064147022101548,0.6183816183816184,0.3982395177500503
16,1.330756551197597,0.505,0.5020448321695604,1.250555525054703,0.5104895104895105,0.40162085149641696
17,1.3490790673664639,0.48678571428571427,0.482175709282368,1.1850923436743157,0.5494505494505495,0.4200273596744534
18,1.3253230898720878,0.49607142857142855,0.4908635821921973,1.0600798018090614,0.6153846153846154,0.4273244990773473
19,1.2902118539810181,0.5078571428571429,0.5042524812213091,1.2050479175327542,0.5464535464535465,0.4303013451612704
20,1.2759404870441982,0.5057142857142857,0.5028003577316705,1.113260866521479,0.5614385614385614,0.374455467544006
21,1.254489153453282,0.5278571428571428,0.5253899757246356,1.078070690820029,0.6263736263736264,0.4159070296142566
22,1.229777558190482,0.5307142857142857,0.5277272814980664,1.1415745923807332,0.5684315684315684,0.38470055259933095
23,1.2261619622366768,0.5325,0.5272273365268272,1.312373495244837,0.5524475524475524,0.3643720932837002
